event_id,user_id,product_id,event_type,event_date,event_time
E00046056,U009301,P000601,view,10-06-25,17:50:17
E00053260,U007471,P000447,view,10-06-25,18:12:49
E00002137,U002363,P000199,purchase,10-06-25,18:28:20
E00025087,U000430,P000554,view,10-06-25,18:36:22
E00030965,U007385,P001542,view,10-06-25,18:40:17
E00001093,U004836,P001026,view,10-06-25,18:41:01
E00050784,U002287,P001691,cart,10-06-25,18:49:31
E00004317,U000316,P001897,view,10-06-25,18:55:18
E00018503,U001213,P001422,view,10-06-25,18:56:44
E00072868,U001878,P001527,purchase,10-06-25,18:58:07
E00049851,U002697,P000718,view,10-06-25,19:05:03
E00021078,U006858,P000033,view,10-06-25,19:19:45
E00050398,U005681,P001250,view,10-06-25,19:45:57
E00068637,U003297,P001430,view,10-06-25,20:18:27
E00030307,U008992,P000148,view,10-06-25,20:31:30
E00051386,U008117,P000923,view,10-06-25,20:38:41
E00030389,U001472,P000711,cart,10-06-25,20:56:06
E00014074,U000171,P001357,view,10-06-25,21:14:47
E00038112,U006966,P001032,view,10-06-25,21:21:52
E00006021,U003315,P000198,cart,10-06-25,21:27:28
E00052340,U003691,P001513,view,10-06-25,21:30:54
E00020373,U009697,P000331,cart,10-06-25,21:53:00
E00042164,U008613,P000846,view,10-06-25,22:10:28
E00070321,U005861,P001082,cart,10-06-25,22:42:26
E00065809,U008444,P000311,view,10-06-25,22:53:38
E00046226,U002763,P000986,view,10-06-25,23:08:53
E00074564,U008676,P000013,wishlist,10-06-25,23:44:24
E00021984,U000306,P000878,cart,10-06-25,23:57:51
E00016516,U000682,P001632,view,11-06-25,00:44:07
E00014813,U007172,P000732,cart,11-06-25,00:48:25
E00017162,U001616,P001965,cart,11-06-25,00:58:53
E00041933,U009662,P000496,view,11-06-25,01:25:46
E00016089,U004668,P000344,view,11-06-25,01:53:32
E00025037,U009294,P000042,cart,11-06-25,02:12:29
E00040788,U002385,P001318,purchase,11-06-25,02:26:13
E00014777,U007127,P001947,view,11-06-25,02:41:03
E00005042,U002571,P001888,view,11-06-25,02:45:40
E00048061,U003001,P001086,view,11-06-25,02:58:36
E00015422,U009929,P001044,view,11-06-25,03:18:26
E00060940,U000762,P001584,view,11-06-25,03:35:02
E00015177,U005586,P001772,view,11-06-25,03:41:13
E00003650,U002494,P001548,view,11-06-25,04:18:46
E00072440,U001617,P000008,view,11-06-25,04:37:46
E00037076,U008055,P001676,cart,11-06-25,04:43:32
E00063107,U004366,P001673,view,11-06-25,04:44:35
E00021297,U001672,P001563,view,11-06-25,04:50:56
E00014531,U000588,P000516,wishlist,11-06-25,04:52:53
E00013044,U003182,P001456,view,11-06-25,05:13:55
E00019388,U005786,P000818,view,11-06-25,05:19:28
E00024768,U005236,P000982,view,11-06-25,05:26:50
E00079885,U004357,P001839,view,11-06-25,06:32:17
E00048093,U005903,P000775,view,11-06-25,06:50:37
E00046120,U001522,P001510,view,11-06-25,07:10:41
E00049512,U002008,P000836,view,11-06-25,07:15:28
E00052316,U007729,P000087,cart,11-06-25,07:33:59
E00048589,U005564,P001681,view,11-06-25,08:16:02
E00066948,U008870,P001946,wishlist,11-06-25,08:20:24
E00051868,U009417,P001256,wishlist,11-06-25,08:21:47
E00043968,U000834,P001434,view,11-06-25,08:29:25
E00061037,U004239,P000060,view,11-06-25,08:42:28
E00022760,U000845,P000219,wishlist,11-06-25,09:10:36
E00054171,U000770,P000328,view,11-06-25,09:12:38
E00033558,U005618,P000716,cart,11-06-25,10:09:53
E00043654,U008434,P000241,view,11-06-25,10:21:01
E00052087,U008423,P000503,view,11-06-25,10:27:10
E00031263,U009256,P000280,view,11-06-25,10:28:11
E00020562,U007635,P000563,view,11-06-25,10:31:49
E00012824,U004167,P001009,cart,11-06-25,10:36:23
E00021781,U000055,P000881,view,11-06-25,10:56:26
E00069757,U001279,P001338,wishlist,11-06-25,11:24:06
E00052657,U004136,P000379,cart,11-06-25,12:11:01
E00059210,U003363,P001120,view,11-06-25,12:14:27
E00043619,U000093,P000375,view,11-06-25,12:26:45
E00078458,U008985,P001721,view,11-06-25,12:40:20
E00013932,U000959,P001429,view,11-06-25,12:54:44
E00065095,U002833,P001565,view,11-06-25,13:04:16
E00025953,U009577,P000653,view,11-06-25,13:11:47
E00042481,U007042,P000712,view,11-06-25,13:13:22
E00040121,U005169,P000144,view,11-06-25,13:26:02
E00057504,U004774,P001031,view,11-06-25,14:01:20
E00004093,U009702,P000858,view,11-06-25,14:25:41
E00007488,U003331,P001877,view,11-06-25,14:53:57
E00023814,U009496,P000980,view,11-06-25,15:00:03
E00001820,U003203,P000723,view,11-06-25,15:05:37
E00068949,U008373,P000127,view,11-06-25,15:23:50
E00019282,U006913,P001404,view,11-06-25,15:25:05
E00047433,U009115,P000009,view,11-06-25,15:30:56
E00046014,U000648,P001851,cart,11-06-25,16:00:13
E00005713,U003166,P000991,view,11-06-25,16:03:02
E00033066,U003128,P001533,view,11-06-25,16:14:35
E00001428,U009342,P000384,view,11-06-25,16:19:26
E00075465,U001781,P000237,view,11-06-25,16:28:08
E00043913,U004977,P000544,view,11-06-25,16:34:07
E00039172,U009094,P000610,view,11-06-25,16:42:45
E00077298,U006554,P000557,view,11-06-25,16:46:49
E00020542,U001145,P001252,view,11-06-25,16:52:50
E00028827,U008582,P000866,view,11-06-25,16:53:48
E00040937,U001200,P000900,cart,11-06-25,16:58:26
E00055502,U000689,P000384,wishlist,11-06-25,17:03:30
E00075289,U007732,P000874,wishlist,11-06-25,17:05:27
E00078937,U000351,P000968,wishlist,11-06-25,17:23:57
E00066395,U008161,P000454,view,11-06-25,18:20:16
E00064619,U001478,P001775,view,11-06-25,18:29:31
E00061299,U005076,P000736,cart,11-06-25,18:55:37
E00048781,U004830,P000929,cart,11-06-25,19:06:19
E00013220,U006463,P001160,view,11-06-25,19:51:56
E00021276,U000991,P001658,view,11-06-25,20:24:44
E00018566,U000736,P001045,view,11-06-25,20:26:21
E00042770,U000981,P000738,cart,11-06-25,20:29:51
E00073965,U005836,P000821,view,11-06-25,20:38:52
E00017810,U004249,P001250,cart,11-06-25,20:52:43
E00061307,U006818,P001374,cart,11-06-25,21:33:43
E00058165,U003221,P001236,view,11-06-25,21:39:45
E00063170,U002177,P000645,view,11-06-25,21:41:51
E00015357,U000783,P001932,view,11-06-25,21:57:02
E00026518,U009906,P001340,view,11-06-25,21:58:46
E00009426,U002130,P000746,view,11-06-25,23:09:37
E00053676,U005947,P001400,cart,11-06-25,23:21:05
E00053948,U001088,P000069,view,11-06-25,23:27:14
E00000093,U001468,P000626,view,11-06-25,23:44:50
E00048740,U008118,P001353,view,12-06-25,00:13:34
E00032325,U006600,P000649,view,12-06-25,00:14:21
E00034395,U003117,P000321,wishlist,12-06-25,00:15:47
E00003302,U003995,P000733,wishlist,12-06-25,00:18:12
E00020822,U005286,P000628,view,12-06-25,00:36:29
E00074734,U001158,P001458,view,12-06-25,00:37:30
E00067926,U002142,P000810,view,12-06-25,01:01:00
E00060848,U008580,P001340,view,12-06-25,01:30:48
E00058224,U009774,P001357,wishlist,12-06-25,01:35:08
E00071359,U005625,P000310,cart,12-06-25,02:03:31
E00050847,U002481,P001582,wishlist,12-06-25,02:04:12
E00026805,U008121,P000079,view,12-06-25,02:04:33
E00012822,U001655,P000823,wishlist,12-06-25,02:57:39
E00076577,U006267,P000221,wishlist,12-06-25,02:59:34
E00070258,U007406,P001242,view,12-06-25,03:00:29
E00012968,U008329,P000116,view,12-06-25,03:09:46
E00000242,U008403,P000764,view,12-06-25,03:20:05
E00040393,U004988,P001839,view,12-06-25,03:25:13
E00002102,U009158,P001195,view,12-06-25,03:33:25
E00031873,U003502,P000079,view,12-06-25,03:37:27
E00066949,U009632,P001883,cart,12-06-25,03:47:05
E00009555,U001634,P001181,view,12-06-25,03:47:23
E00009536,U009129,P001853,cart,12-06-25,04:32:37
E00022559,U007579,P000358,view,12-06-25,04:41:59
E00064290,U006245,P001120,view,12-06-25,05:05:41
E00059712,U009213,P001232,view,12-06-25,06:23:35
E00011694,U003560,P001793,view,12-06-25,06:25:35
E00013648,U006343,P001739,cart,12-06-25,07:11:25
E00079782,U005016,P000998,view,12-06-25,07:39:33
E00021779,U006491,P001255,view,12-06-25,07:57:17
E00014309,U007261,P000482,view,12-06-25,08:06:25
E00057142,U005730,P001792,view,12-06-25,08:26:36
E00008869,U007004,P000031,view,12-06-25,08:32:44
E00023760,U002579,P000226,view,12-06-25,08:47:58
E00004165,U005435,P001920,view,12-06-25,08:53:23
E00012974,U002377,P001812,cart,12-06-25,09:05:22
E00036209,U000388,P000925,view,12-06-25,09:23:37
E00079559,U007535,P000506,view,12-06-25,10:01:31
E00025459,U007078,P001644,view,12-06-25,10:03:34
E00009475,U007961,P000837,wishlist,12-06-25,10:04:18
E00074912,U007234,P001478,view,12-06-25,11:00:13
E00001821,U006198,P001572,wishlist,12-06-25,11:02:20
E00029538,U008095,P001976,purchase,12-06-25,11:03:46
E00029116,U006244,P000479,view,12-06-25,11:09:57
E00019418,U009791,P000550,view,12-06-25,11:13:41
E00017961,U006009,P000668,view,12-06-25,11:19:26
E00052022,U002308,P000634,view,12-06-25,11:25:25
E00064215,U000550,P001526,view,12-06-25,11:31:27
E00030561,U009498,P000352,view,12-06-25,11:50:12
E00058034,U009816,P000544,view,12-06-25,11:54:23
E00044273,U000698,P000216,view,12-06-25,11:57:45
E00022144,U003634,P001978,view,12-06-25,12:19:23
E00005305,U000715,P001525,cart,12-06-25,12:25:23
E00001909,U002917,P001596,view,12-06-25,12:26:56
E00054938,U004893,P000205,cart,12-06-25,12:35:45
E00005728,U007879,P000313,view,12-06-25,13:11:19
E00036009,U002890,P000473,view,12-06-25,13:14:10
E00039978,U006710,P000056,view,12-06-25,13:17:10
E00002526,U005374,P000086,view,12-06-25,13:17:59
E00015567,U009116,P000974,cart,12-06-25,13:28:12
E00047759,U000494,P000241,view,12-06-25,13:38:33
E00019174,U000334,P001112,view,12-06-25,14:01:52
E00011138,U004039,P000318,view,12-06-25,14:04:09
E00056120,U006823,P000389,view,12-06-25,14:32:15
E00056924,U001422,P000196,view,12-06-25,14:35:43
E00022888,U009668,P000234,view,12-06-25,14:57:23
E00069077,U007094,P001870,cart,12-06-25,15:00:09
E00074934,U003555,P001828,view,12-06-25,15:15:32
E00046358,U006557,P001513,view,12-06-25,15:27:05
E00048511,U006148,P000170,view,12-06-25,15:34:27
E00041649,U009090,P000130,view,12-06-25,15:44:12
E00045456,U006973,P000428,view,12-06-25,15:54:59
E00044578,U000919,P001812,purchase,12-06-25,15:58:54
E00029775,U004816,P000417,view,12-06-25,16:00:32
E00041049,U000604,P000691,view,12-06-25,16:09:32
E00024747,U004924,P000581,view,12-06-25,16:29:00
E00077014,U009568,P001243,view,12-06-25,16:42:23
E00003371,U005332,P001651,wishlist,12-06-25,16:46:22
E00042884,U001184,P000438,purchase,12-06-25,16:46:38
E00015131,U006957,P001620,view,12-06-25,16:50:05
E00050603,U001191,P000923,view,12-06-25,16:55:50
E00001298,U002696,P001981,view,12-06-25,17:03:04
E00053913,U000205,P000226,view,12-06-25,17:05:54
E00015476,U005320,P000198,view,12-06-25,17:29:29
E00012049,U008517,P000439,view,12-06-25,17:37:50
E00004757,U007372,P001597,wishlist,12-06-25,17:42:47
E00078067,U000281,P001551,wishlist,12-06-25,17:43:52
E00024835,U006765,P001550,view,12-06-25,17:53:18
E00077545,U002328,P000575,view,12-06-25,17:57:29
E00017410,U002116,P000699,wishlist,12-06-25,18:02:08
E00073891,U007056,P001413,view,12-06-25,18:07:26
E00047572,U006723,P001687,view,12-06-25,18:17:40
E00078853,U009608,P000869,cart,12-06-25,18:18:59
E00020466,U006383,P000274,wishlist,12-06-25,18:33:29
E00030917,U007044,P000876,view,12-06-25,18:36:43
E00069818,U001471,P001113,view,12-06-25,18:45:09
E00076217,U002808,P000221,view,12-06-25,18:47:54
E00035944,U009724,P001731,view,12-06-25,19:08:47
E00051330,U003783,P001360,view,12-06-25,19:33:15
E00040109,U008542,P000871,view,12-06-25,19:40:14
E00030670,U009915,P000486,view,12-06-25,19:41:57
E00014582,U000392,P000080,cart,12-06-25,19:42:20
E00023527,U002289,P000971,view,12-06-25,19:46:15
E00007956,U001940,P001950,view,12-06-25,19:52:08
E00074566,U008254,P001580,wishlist,12-06-25,19:53:09
E00008323,U004898,P001370,cart,12-06-25,19:57:26
E00059807,U007131,P001492,view,12-06-25,20:13:02
E00060487,U003813,P001580,cart,12-06-25,20:21:32
E00060643,U008332,P000708,view,12-06-25,20:23:00
E00011253,U002102,P001681,view,12-06-25,20:26:57
E00048027,U007798,P001817,view,12-06-25,20:43:12
E00006141,U000561,P001806,view,12-06-25,20:51:15
E00015968,U001838,P000087,view,12-06-25,20:58:34
E00071936,U008838,P000884,view,12-06-25,20:58:47
E00050235,U005342,P001878,view,12-06-25,21:17:07
E00024690,U004870,P001821,wishlist,12-06-25,21:33:52
E00061352,U005676,P001063,view,12-06-25,21:45:56
E00024592,U007727,P000163,view,12-06-25,23:08:13
E00013511,U004441,P001919,view,12-06-25,23:17:46
E00062667,U000583,P000616,view,12-06-25,23:22:15
E00045207,U001652,P001627,cart,12-06-25,23:34:19
E00039164,U001815,P001610,view,12-06-25,23:34:20
E00034278,U009056,P001435,view,12-06-25,23:36:42
E00026381,U005780,P000185,cart,12-06-25,23:41:35
E00002960,U002328,P000236,view,12-06-25,23:54:45
E00071147,U008933,P001161,cart,13-06-25,00:10:09
E00007919,U006831,P001085,view,13-06-25,00:28:42
E00012693,U005738,P001157,view,13-06-25,00:47:56
E00004158,U008339,P000173,view,13-06-25,01:01:16
E00013176,U000566,P001821,wishlist,13-06-25,01:05:17
E00008891,U002336,P001228,purchase,13-06-25,01:07:35
E00040834,U001706,P001426,view,13-06-25,01:15:15
E00054778,U002585,P000229,purchase,13-06-25,01:25:49
E00058692,U007879,P001693,view,13-06-25,01:31:36
E00022196,U008530,P001719,view,13-06-25,01:35:09
E00067952,U005615,P000286,wishlist,13-06-25,01:44:22
E00023287,U008444,P000240,view,13-06-25,02:00:30
E00048457,U000947,P000276,view,13-06-25,02:31:19
E00002866,U006145,P000838,view,13-06-25,03:02:49
E00050206,U006136,P001453,view,13-06-25,03:06:29
E00077539,U008099,P000155,view,13-06-25,03:39:15
E00071669,U000245,P000612,wishlist,13-06-25,03:42:34
E00052380,U006184,P000232,view,13-06-25,03:47:44
E00072549,U001571,P000773,view,13-06-25,03:54:13
E00009059,U003910,P000493,view,13-06-25,03:54:58
E00038295,U003225,P001836,view,13-06-25,03:55:16
E00073219,U002102,P001464,cart,13-06-25,04:02:05
E00075409,U000717,P000328,wishlist,13-06-25,04:21:14
E00060682,U002744,P001613,view,13-06-25,04:48:30
E00021856,U003888,P001613,wishlist,13-06-25,04:52:33
E00079516,U000375,P000861,view,13-06-25,04:55:22
E00011006,U002620,P000301,view,13-06-25,05:18:33
E00043184,U005261,P000337,cart,13-06-25,05:33:22
E00001183,U006536,P000565,view,13-06-25,05:34:10
E00010540,U004429,P001057,wishlist,13-06-25,05:48:55
E00001930,U004419,P000881,view,13-06-25,06:11:11
E00005169,U000341,P000614,cart,13-06-25,06:11:59
E00017672,U002588,P000126,view,13-06-25,06:37:50
E00016727,U007024,P000555,view,13-06-25,07:05:57
E00034132,U001725,P000572,view,13-06-25,07:24:16
E00002215,U000231,P001911,view,13-06-25,07:45:47
E00006102,U003638,P001943,cart,13-06-25,07:51:44
E00042714,U001260,P001782,wishlist,13-06-25,08:03:10
E00023711,U005419,P000482,view,13-06-25,08:05:59
E00050422,U004416,P000302,view,13-06-25,08:11:57
E00018582,U004625,P001045,cart,13-06-25,08:19:10
E00050634,U005130,P000460,wishlist,13-06-25,08:19:28
E00016533,U001528,P000894,view,13-06-25,08:25:12
E00072931,U006776,P001666,cart,13-06-25,08:29:12
E00077759,U008902,P000047,view,13-06-25,08:32:41
E00027252,U007219,P001066,view,13-06-25,08:48:51
E00008974,U005967,P000537,cart,13-06-25,08:49:48
E00074122,U007012,P000936,view,13-06-25,08:56:26
E00076087,U004995,P000608,view,13-06-25,09:58:26
E00007463,U002488,P000318,view,13-06-25,10:45:59
E00056599,U003034,P000820,view,13-06-25,11:04:55
E00068793,U005795,P001294,view,13-06-25,11:05:17
E00008224,U009521,P000120,cart,13-06-25,11:34:50
E00079445,U002329,P000419,purchase,13-06-25,11:46:05
E00026198,U001856,P000017,cart,13-06-25,12:41:20
E00078058,U008574,P001784,cart,13-06-25,13:03:47
E00036307,U001405,P000949,view,13-06-25,13:14:48
E00058469,U003014,P001690,cart,13-06-25,14:22:32
E00009682,U007147,P001731,cart,13-06-25,14:38:17
E00069087,U003559,P001325,view,13-06-25,14:49:51
E00044839,U002958,P000795,wishlist,13-06-25,14:54:16
E00034233,U003237,P001813,view,13-06-25,14:55:28
E00042247,U008371,P000659,cart,13-06-25,14:59:23
E00052945,U008729,P001151,view,13-06-25,15:17:45
E00061200,U009486,P001260,cart,13-06-25,15:19:54
E00015037,U002841,P000084,cart,13-06-25,15:48:58
E00003237,U004901,P000515,view,13-06-25,16:06:15
E00019337,U002221,P000931,view,13-06-25,16:10:48
E00022899,U001697,P001649,cart,13-06-25,16:38:43
E00013121,U004990,P001604,view,13-06-25,16:54:19
E00070816,U003969,P001508,view,13-06-25,16:58:50
E00040871,U004494,P000486,view,13-06-25,17:00:53
E00044840,U008919,P001429,wishlist,13-06-25,17:04:30
E00066617,U007900,P000565,view,13-06-25,17:24:45
E00019131,U007316,P001147,view,13-06-25,17:27:12
E00021105,U005106,P000660,view,13-06-25,17:40:33
E00035482,U000580,P001578,cart,13-06-25,17:51:05
E00050246,U007557,P001678,cart,13-06-25,17:57:29
E00063713,U008751,P000780,view,13-06-25,18:01:52
E00045953,U003968,P001750,view,13-06-25,18:02:25
E00074176,U008972,P001198,view,13-06-25,18:11:51
E00031019,U005624,P001211,purchase,13-06-25,18:20:34
E00022862,U005206,P001462,view,13-06-25,18:24:46
E00004413,U003236,P000781,cart,13-06-25,18:27:46
E00064994,U008877,P000863,wishlist,13-06-25,18:29:21
E00015691,U005457,P001581,view,13-06-25,19:19:33
E00031628,U006120,P000033,cart,13-06-25,19:30:47
E00009168,U005490,P000027,wishlist,13-06-25,19:32:12
E00022809,U007145,P001010,view,13-06-25,20:14:51
E00024772,U005846,P000182,wishlist,13-06-25,20:24:44
E00067620,U000986,P000043,purchase,13-06-25,20:25:05
E00048902,U007502,P001665,view,13-06-25,20:38:54
E00025781,U006269,P001569,view,13-06-25,21:00:16
E00023840,U007925,P001443,purchase,13-06-25,21:22:19
E00009628,U004340,P001631,view,13-06-25,21:56:51
E00048302,U005181,P001398,view,13-06-25,22:20:05
E00078110,U008635,P000460,view,13-06-25,22:37:07
E00049480,U005276,P001886,cart,13-06-25,22:38:35
E00052983,U006493,P000700,wishlist,13-06-25,22:44:58
E00013621,U005911,P001044,cart,13-06-25,22:55:23
E00013775,U003843,P001018,view,13-06-25,23:18:36
E00007606,U004379,P001114,view,13-06-25,23:25:09
E00068074,U002136,P000705,view,13-06-25,23:42:08
E00068421,U005971,P000807,view,13-06-25,23:46:51
E00026857,U006279,P000382,view,13-06-25,23:53:37
E00077954,U000560,P001316,wishlist,14-06-25,00:13:32
E00064633,U000647,P001173,view,14-06-25,00:13:54
E00042016,U005057,P000530,wishlist,14-06-25,00:23:53
E00046858,U009586,P000382,cart,14-06-25,01:24:35
E00021350,U003420,P000318,view,14-06-25,01:33:59
E00025581,U003747,P000916,wishlist,14-06-25,01:36:29
E00026113,U004658,P001888,cart,14-06-25,01:37:09
E00004893,U001338,P000449,view,14-06-25,01:43:14
E00051484,U005312,P000573,wishlist,14-06-25,01:51:07
E00014936,U008304,P000278,view,14-06-25,01:55:22
E00064058,U006667,P000515,wishlist,14-06-25,01:55:33
E00056329,U009867,P001349,view,14-06-25,02:22:22
E00017957,U000316,P001358,wishlist,14-06-25,02:38:19
E00065076,U007623,P001309,view,14-06-25,02:42:48
E00044854,U006832,P001727,view,14-06-25,02:56:07
E00010143,U000688,P001984,wishlist,14-06-25,03:08:10
E00046668,U001001,P001740,view,14-06-25,03:18:31
E00008902,U009705,P001059,view,14-06-25,03:21:39
E00022935,U009806,P000517,view,14-06-25,03:24:47
E00035936,U006543,P000070,cart,14-06-25,03:37:57
E00012590,U008915,P000745,view,14-06-25,03:49:02
E00007563,U001816,P000179,view,14-06-25,04:04:50
E00063020,U008238,P001611,view,14-06-25,04:26:34
E00011938,U002104,P000957,wishlist,14-06-25,04:49:45
E00054207,U009172,P000430,view,14-06-25,05:06:51
E00015588,U004800,P001013,view,14-06-25,05:34:53
E00060099,U001550,P000318,wishlist,14-06-25,05:53:28
E00014950,U006634,P001466,view,14-06-25,06:09:47
E00030940,U004608,P000991,view,14-06-25,06:10:21
E00056915,U003153,P000905,view,14-06-25,06:19:50
E00011946,U002201,P000297,view,14-06-25,06:19:56
E00070341,U007482,P000237,view,14-06-25,06:28:17
E00022989,U009178,P001005,view,14-06-25,06:39:51
E00069904,U001962,P001743,view,14-06-25,06:43:05
E00016976,U008025,P000745,view,14-06-25,07:01:33
E00004655,U001390,P001014,purchase,14-06-25,07:02:41
E00063600,U009298,P000156,wishlist,14-06-25,07:31:58
E00009313,U009674,P000372,view,14-06-25,07:47:30
E00000792,U002669,P000523,view,14-06-25,07:54:42
E00025904,U006712,P001824,view,14-06-25,07:59:38
E00003289,U004291,P000246,cart,14-06-25,08:07:07
E00045962,U008720,P000448,view,14-06-25,08:28:07
E00072041,U004475,P000078,view,14-06-25,08:42:38
E00037365,U005454,P000795,view,14-06-25,08:43:31
E00028133,U002641,P000821,view,14-06-25,08:57:39
E00005433,U009918,P000962,view,14-06-25,09:02:03
E00042646,U002980,P000604,view,14-06-25,09:02:35
E00025296,U009866,P001386,view,14-06-25,09:36:00
E00048764,U004860,P000591,view,14-06-25,09:41:36
E00063863,U000824,P000750,cart,14-06-25,09:49:05
E00033144,U005750,P001660,wishlist,14-06-25,09:56:28
E00068209,U004957,P001091,view,14-06-25,10:04:43
E00008893,U001963,P000441,view,14-06-25,10:10:52
E00065799,U000119,P001416,view,14-06-25,10:11:15
E00008105,U007210,P001236,view,14-06-25,10:22:11
E00027522,U005746,P000006,view,14-06-25,11:01:37
E00020428,U002841,P000646,wishlist,14-06-25,11:21:04
E00067803,U005902,P001958,view,14-06-25,11:58:40
E00027807,U001124,P001209,view,14-06-25,12:05:13
E00016465,U007095,P000420,view,14-06-25,12:15:48
E00077386,U003795,P001708,view,14-06-25,12:46:18
E00013251,U003464,P001969,wishlist,14-06-25,13:48:59
E00061951,U007771,P000868,view,14-06-25,14:03:03
E00039265,U009092,P001052,cart,14-06-25,14:21:52
E00018980,U005022,P001425,view,14-06-25,14:23:29
E00039470,U004324,P001641,purchase,14-06-25,14:48:13
E00016827,U005229,P001787,view,14-06-25,15:32:30
E00044936,U001395,P001543,view,14-06-25,17:03:23
E00043936,U007425,P000645,cart,14-06-25,17:10:52
E00067150,U002130,P000942,view,14-06-25,17:15:16
E00075595,U000008,P001434,purchase,14-06-25,17:35:56
E00016146,U004243,P001413,view,14-06-25,17:40:05
E00051651,U001460,P001454,view,14-06-25,17:44:55
E00070394,U003540,P001493,view,14-06-25,17:48:42
E00012315,U007373,P000200,cart,14-06-25,17:49:02
E00045491,U002133,P001462,cart,14-06-25,17:52:57
E00008236,U001092,P001599,view,14-06-25,17:57:04
E00025751,U008377,P001096,view,14-06-25,18:00:50
E00010936,U001322,P000100,wishlist,14-06-25,18:10:07
E00037799,U003609,P000893,view,14-06-25,18:49:46
E00004348,U002000,P001896,view,14-06-25,19:05:00
E00015205,U009129,P001659,cart,14-06-25,19:25:09
E00043671,U001277,P001891,view,14-06-25,19:31:56
E00050800,U002120,P001335,view,14-06-25,19:39:50
E00033930,U003205,P000473,view,14-06-25,19:41:06
E00039270,U005261,P001739,view,14-06-25,20:03:24
E00005243,U009579,P000469,view,14-06-25,20:04:33
E00045208,U006378,P000987,wishlist,14-06-25,20:16:56
E00045241,U004583,P001522,view,14-06-25,20:20:50
E00055596,U000492,P001092,cart,14-06-25,20:25:24
E00007163,U005302,P000453,view,14-06-25,20:28:35
E00025577,U009203,P001745,view,14-06-25,21:12:03
E00010549,U002012,P001918,view,14-06-25,21:26:59
E00065908,U006983,P000064,view,14-06-25,21:27:04
E00054987,U007020,P001739,view,14-06-25,21:48:38
E00067091,U007195,P001760,wishlist,14-06-25,22:02:16
E00008881,U003619,P001485,wishlist,14-06-25,22:06:55
E00077821,U007088,P001875,view,14-06-25,22:27:59
E00027512,U004511,P000480,wishlist,14-06-25,22:35:08
E00029737,U004069,P001676,cart,14-06-25,22:43:27
E00062453,U000772,P001305,purchase,14-06-25,23:00:17
E00012540,U005874,P001101,view,14-06-25,23:03:10
E00010142,U001421,P000893,cart,14-06-25,23:08:08
E00070382,U009804,P001049,wishlist,14-06-25,23:21:28
E00078602,U002768,P001267,view,14-06-25,23:44:35
E00078493,U003487,P001848,view,14-06-25,23:45:17
E00055203,U008614,P001904,view,14-06-25,23:57:58
E00038492,U003172,P000261,view,14-06-25,23:58:29
E00047503,U001440,P000888,view,15-06-25,00:26:49
E00065652,U003560,P001922,view,15-06-25,00:38:53
E00044076,U005445,P001388,wishlist,15-06-25,01:25:53
E00017363,U001651,P001762,wishlist,15-06-25,01:36:36
E00003473,U002525,P001088,view,15-06-25,01:42:51
E00067687,U002172,P001899,view,15-06-25,02:12:12
E00051546,U000406,P000526,view,15-06-25,02:16:51
E00012862,U005161,P001820,view,15-06-25,02:18:32
E00033685,U006865,P001350,cart,15-06-25,02:23:51
E00077525,U003390,P000191,view,15-06-25,02:25:33
E00000078,U009261,P001645,view,15-06-25,02:46:35
E00022867,U004836,P000195,view,15-06-25,03:18:13
E00056630,U000450,P001616,cart,15-06-25,03:37:36
E00051359,U007781,P001807,purchase,15-06-25,03:45:07
E00064017,U002281,P001015,view,15-06-25,03:47:45
E00040199,U008740,P001877,purchase,15-06-25,04:18:34
E00027961,U007663,P000672,purchase,15-06-25,04:33:19
E00040304,U007762,P001970,view,15-06-25,04:36:35
E00073744,U006689,P001569,cart,15-06-25,05:05:28
E00060188,U003240,P000250,view,15-06-25,05:42:18
E00058732,U003340,P001496,view,15-06-25,05:51:51
E00070029,U002152,P001521,cart,15-06-25,06:00:54
E00019433,U007732,P001105,wishlist,15-06-25,06:08:53
E00048816,U004254,P001256,view,15-06-25,06:20:48
E00073712,U004578,P001663,view,15-06-25,06:20:49
E00053535,U004068,P001600,cart,15-06-25,06:27:39
E00040208,U005772,P001099,wishlist,15-06-25,06:43:59
E00015068,U000923,P001355,view,15-06-25,06:46:09
E00066089,U000463,P000787,view,15-06-25,06:56:18
E00032481,U001303,P000632,view,15-06-25,07:25:11
E00014561,U003498,P000807,view,15-06-25,07:43:28
E00078453,U000745,P000945,view,15-06-25,07:51:25
E00052047,U003664,P001330,view,15-06-25,07:58:57
E00076461,U006827,P001733,view,15-06-25,08:10:41
E00076932,U003174,P001124,view,15-06-25,08:16:08
E00004068,U003210,P001411,cart,15-06-25,08:17:00
E00005397,U008970,P001336,view,15-06-25,08:28:58
E00040196,U005325,P000787,view,15-06-25,08:43:07
E00020818,U004247,P001525,cart,15-06-25,09:40:49
E00074569,U008416,P001737,wishlist,15-06-25,09:44:02
E00075408,U003233,P001391,wishlist,15-06-25,09:52:05
E00006853,U002553,P001355,cart,15-06-25,09:59:25
E00022415,U007636,P000192,view,15-06-25,10:01:32
E00010644,U000375,P001964,view,15-06-25,10:08:58
E00021965,U005035,P001429,view,15-06-25,10:16:45
E00010245,U007164,P000397,cart,15-06-25,10:21:38
E00035298,U003833,P000470,view,15-06-25,10:49:51
E00041722,U006269,P000285,view,15-06-25,10:55:11
