order_id,user_id,order_date,order_time,total_amount
O00008346,U006714,26-12-2024,05:01:04,145.28
O00009539,U002136,27-01-2024,00:30:06,145.20
O00009183,U003887,31-05-2024,07:15:38,145.19
O00012855,U002159,21-08-2024,01:56:38,145.19
O00019940,U005838,30-06-2024,17:57:48,145.19
O00000330,U005772,24-03-2024,02:49:15,145.17
O00006700,U006058,26-05-2025,06:07:32,145.13
O00015408,U009844,05-09-2025,06:07:44,145.13
O00007267,U000360,12-06-2025,22:02:31,145.05
O00012184,U000695,12-09-2025,16:20:18,145.05
O00002071,U008806,19-07-2024,02:27:58,145.01
O00016119,U005391,01-08-2025,05:41:08,145.00
O00001966,U005203,19-11-2024,09:56:06,144.93
O00017682,U004071,25-09-2024,22:34:13,144.93
O00018626,U007588,14-11-2025,22:42:20,144.90
O00004983,U008736,22-12-2024,15:46:54,144.76
O00014191,U004092,04-10-2024,08:44:10,144.75
O00008852,U004881,30-12-2024,20:47:12,144.71
O00007586,U009233,10-04-2024,21:42:03,144.69
O00016856,U004070,05-04-2025,22:16:18,144.60
O00008658,U004324,05-08-2025,04:17:01,144.55
O00017036,U005010,11-10-2025,19:07:59,144.55
O00004360,U003147,28-07-2024,00:38:15,144.53
O00004584,U004015,29-04-2024,17:14:47,144.53
O00003177,U009732,23-01-2025,19:00:03,144.11
O00011423,U003321,27-11-2024,16:51:34,144.00
O00004130,U003133,01-10-2024,05:05:06,143.90
O00004670,U000408,22-02-2024,11:12:37,143.90
O00005182,U007397,03-07-2024,12:14:36,143.90
O00007763,U001711,11-07-2025,10:26:31,143.90
O00014949,U005591,23-07-2025,10:53:32,143.90
O00019345,U004147,05-04-2024,23:58:45,143.90
O00012389,U007279,07-01-2024,04:32:19,143.82
O00002052,U005894,30-06-2024,09:03:03,143.81
O00003589,U006445,25-03-2025,19:18:44,143.79
O00011109,U004867,27-02-2025,07:53:08,143.79
O00018958,U008082,23-10-2025,17:54:53,143.79
O00002753,U002054,20-11-2024,05:30:33,143.52
O00013452,U000038,07-03-2025,02:12:51,143.52
O00017624,U004989,16-03-2025,14:45:02,143.52
O00004455,U004031,02-08-2025,13:40:04,143.46
O00011560,U008883,11-01-2024,06:02:56,143.24
O00008334,U004210,10-08-2024,08:49:31,143.18
O00010717,U000522,23-04-2025,14:43:02,143.16
O00006319,U002815,04-09-2025,08:03:41,143.13
O00011107,U005815,14-08-2025,05:42:45,143.13
O00013534,U001687,10-06-2025,14:07:21,143.08
O00004746,U000610,21-08-2024,01:07:50,143.07
O00005488,U007264,19-12-2024,15:22:21,143.04
O00009470,U005798,10-03-2025,04:59:09,143.04
O00001174,U004734,22-06-2025,16:42:24,142.94
O00011153,U008281,31-01-2024,14:47:50,142.94
O00016889,U000952,11-04-2024,05:41:17,142.94
O00018396,U002602,09-04-2024,13:45:10,142.94
O00002550,U000589,28-10-2024,08:15:33,142.90
O00016969,U002414,15-05-2024,00:23:20,142.89
O00002149,U009096,30-10-2025,02:53:55,142.80
O00006125,U002497,07-03-2024,17:53:56,142.75
O00011889,U001393,22-07-2024,07:03:59,142.70
O00000979,U007277,12-10-2025,11:53:40,142.65
O00014946,U007305,13-05-2024,13:23:01,142.65
O00002786,U001676,25-05-2025,05:40:54,142.59
O00006896,U005334,03-01-2024,09:12:01,142.59
O00011629,U008179,23-03-2024,23:07:45,142.59
O00011737,U000932,24-08-2025,22:29:12,142.59
O00014615,U007455,02-02-2025,10:24:21,142.59
O00015098,U003746,04-03-2025,09:16:37,142.59
O00006756,U001070,25-08-2025,08:52:18,142.58
O00018853,U006310,25-04-2024,17:58:55,142.51
O00017721,U002658,05-08-2024,20:56:14,142.42
O00004192,U009379,02-10-2024,10:08:54,142.38
O00004259,U004765,07-04-2025,09:44:50,142.38
O00010526,U006410,12-12-2024,13:25:56,142.38
O00014274,U001939,05-08-2024,10:54:02,142.33
O00000155,U000476,25-02-2025,08:23:55,142.27
O00003319,U000955,30-09-2025,00:41:11,142.27
O00012342,U005697,09-09-2024,01:26:46,142.27
O00018999,U009043,18-06-2024,16:48:59,142.27
O00019664,U006080,26-01-2024,17:50:11,142.27
O00009271,U006993,14-09-2025,10:41:49,142.26
O00000344,U005422,28-09-2024,02:43:30,142.17
O00017563,U006194,30-04-2024,09:43:52,142.13
O00008388,U000472,04-02-2025,16:12:18,142.08
O00017467,U002040,17-05-2025,20:41:08,142.05
O00012645,U004443,10-06-2025,21:54:43,142.04
O00001598,U008269,23-08-2025,01:53:19,141.99
O00007908,U006777,22-02-2025,23:58:32,141.96
O00018244,U002417,31-03-2024,01:57:51,141.96
O00010919,U003737,27-05-2024,23:15:20,141.93
O00019296,U002356,27-05-2024,23:43:13,141.80
O00000655,U003680,12-01-2025,10:34:22,141.72
O00015645,U002870,11-07-2025,23:30:21,141.71
O00000471,U001802,23-04-2024,00:00:01,141.68
O00001460,U002004,22-10-2025,01:21:45,141.68
O00017379,U000250,27-06-2024,22:26:18,141.68
O00009429,U009282,12-01-2025,09:09:03,141.54
O00000569,U008042,01-02-2024,12:11:28,141.53
O00018019,U001631,22-08-2025,15:29:24,141.51
O00004918,U007043,29-10-2025,23:23:18,141.50
O00006309,U006097,31-01-2024,12:53:02,141.49
O00006007,U008268,02-07-2025,13:35:30,141.41
O00015183,U007621,01-09-2025,05:50:12,141.40
O00014477,U003163,04-01-2025,21:35:40,141.36
O00015588,U003230,03-07-2025,04:11:49,141.25
O00013346,U008676,28-01-2025,14:04:43,141.24
O00017139,U001717,31-03-2024,08:19:29,141.21
O00019191,U007413,09-02-2025,04:42:46,141.14
O00011664,U002120,23-08-2025,08:16:37,141.13
O00010347,U008428,01-03-2025,10:18:44,140.99
O00002300,U001064,07-03-2024,11:42:27,140.95
O00000767,U006880,04-04-2025,09:33:50,140.86
O00009012,U004412,04-08-2024,00:59:41,140.80
O00006064,U004032,06-05-2025,22:51:00,140.78
O00015130,U005391,07-10-2025,14:23:58,140.73
O00015768,U007212,10-07-2025,23:53:49,140.69
O00005086,U004298,06-08-2025,06:54:36,140.68
O00014470,U009522,19-06-2025,19:51:20,140.62
O00002360,U009454,14-04-2024,15:20:33,140.56
O00013809,U003689,11-06-2025,13:16:09,140.54
O00006297,U007111,20-08-2025,13:13:48,140.52
O00011457,U009786,02-07-2025,16:30:17,140.52
O00016118,U004284,08-03-2024,21:48:48,140.52
O00005185,U006473,07-07-2025,07:00:29,140.43
O00006992,U005913,11-02-2025,08:53:20,140.40
O00019089,U004160,06-11-2025,03:36:25,140.40
O00011458,U008172,15-08-2025,21:58:23,140.37
O00005860,U003094,05-08-2024,05:30:14,140.34
O00004613,U003800,01-04-2025,23:09:54,140.32
O00012831,U002671,03-05-2024,17:23:16,140.31
O00013734,U006959,03-08-2024,14:56:53,140.31
O00001245,U005865,09-12-2024,15:35:01,140.30
O00011688,U008813,27-04-2024,06:12:30,140.30
O00013132,U008093,13-04-2024,23:59:10,140.30
O00015810,U005163,24-02-2025,22:42:12,140.30
O00016702,U003429,06-08-2024,19:59:28,140.30
O00007060,U000078,27-04-2024,17:33:07,140.21
O00007793,U002406,18-07-2024,10:54:10,140.16
O00010872,U008156,08-11-2025,10:41:20,140.12
O00005752,U002706,19-02-2024,08:21:29,140.04
O00008344,U009509,12-01-2025,07:19:23,140.04
O00019584,U007502,18-09-2024,01:39:35,139.99
O00012619,U000912,29-03-2025,21:44:51,139.93
O00005259,U004078,07-09-2024,03:30:12,139.86
O00013753,U005742,08-01-2025,02:26:26,139.77
O00008066,U001283,02-09-2025,12:11:02,139.76
O00013250,U004048,08-01-2024,17:36:37,139.75
O00003119,U000044,25-10-2025,17:37:02,139.64
O00000481,U005427,21-12-2024,00:22:52,139.45
O00001756,U008291,23-10-2024,19:49:40,139.45
O00001830,U001170,12-10-2025,12:01:10,139.45
O00010959,U002490,09-09-2024,04:43:24,139.44
O00001447,U001679,22-10-2025,08:52:37,139.42
O00015241,U000088,07-08-2024,05:25:28,139.40
O00004935,U005578,24-06-2025,22:42:00,139.37
O00010775,U004802,28-09-2024,06:10:53,139.36
O00011976,U008954,07-08-2024,20:58:16,139.36
O00007777,U004236,19-09-2025,10:52:01,139.31
O00013185,U004445,29-03-2025,12:17:10,139.30
O00013704,U000535,06-06-2025,19:28:34,139.22
O00013376,U007775,10-01-2024,08:31:45,139.14
O00002652,U000620,25-01-2025,11:17:22,139.12
O00004759,U003165,22-05-2025,03:06:15,139.10
O00001146,U003945,16-08-2025,02:48:54,139.06
O00002429,U009314,30-10-2024,22:24:43,139.06
O00006806,U000787,05-08-2025,09:06:31,139.03
O00009705,U009811,06-05-2024,22:42:31,139.02
O00011631,U002691,25-08-2025,18:45:10,139.02
O00018139,U001845,11-11-2024,10:30:31,139.02
O00013352,U009479,26-09-2024,00:04:41,138.95
O00017823,U001886,13-07-2025,00:08:14,138.95
O00015350,U003821,20-06-2024,09:57:55,138.92
O00004306,U005084,21-03-2025,02:51:46,138.89
O00004325,U006791,01-09-2024,02:50:51,138.89
O00009655,U004289,19-04-2025,07:33:30,138.89
O00011292,U002789,20-03-2024,10:49:37,138.89
O00016950,U002412,12-10-2025,01:36:32,138.89
O00018577,U008638,01-04-2025,23:25:41,138.89
O00002054,U003181,10-09-2024,13:07:36,138.82
O00007422,U006278,17-09-2025,03:49:20,138.82
O00010995,U007304,04-04-2025,12:40:25,138.82
O00012573,U006615,25-01-2025,03:21:02,138.74
O00001588,U002816,25-07-2024,06:45:18,138.70
O00013879,U007541,07-08-2024,00:24:31,138.68
O00005550,U003490,09-04-2025,15:07:45,138.66
O00005862,U007696,18-05-2025,23:51:25,138.66
O00015511,U003852,15-01-2024,04:02:28,138.65
O00016315,U005662,08-06-2025,07:36:30,138.58
O00009095,U008728,04-05-2024,00:36:30,138.51
O00004581,U000714,25-09-2025,05:00:53,138.50
O00017554,U001093,19-10-2024,17:50:35,138.50
O00018308,U005196,18-06-2025,07:49:58,138.50
O00011784,U005960,05-10-2024,13:01:18,138.49
O00009021,U004992,24-06-2024,13:17:21,138.44
O00009107,U002404,24-06-2024,03:33:05,138.36
O00016429,U009162,19-07-2024,11:54:06,138.30
O00010523,U008848,20-05-2025,14:41:25,138.29
O00002842,U009956,24-06-2024,00:45:57,138.24
O00002940,U001270,25-05-2025,09:40:25,138.24
O00005720,U004270,13-08-2025,14:23:46,138.24
O00008898,U002247,06-11-2024,17:29:23,138.24
O00008923,U003264,10-09-2025,11:07:58,138.24
O00015321,U001015,05-07-2025,08:30:00,138.24
O00019968,U002636,17-05-2025,21:50:01,138.24
O00003059,U009900,29-03-2025,07:39:16,138.20
O00007745,U003020,04-08-2025,15:03:41,138.20
O00001890,U007617,27-09-2024,15:08:39,138.01
O00008625,U006548,14-07-2025,12:55:45,137.95
O00001404,U003071,10-08-2025,02:30:47,137.93
O00019028,U001895,30-01-2024,09:28:01,137.90
O00007582,U007081,18-06-2025,16:54:17,137.88
O00019612,U004787,04-04-2025,12:54:00,137.88
O00015861,U002680,30-12-2024,04:13:39,137.83
O00003306,U008601,30-04-2025,17:28:09,137.82
O00013259,U003630,19-06-2025,18:45:03,137.82
O00004623,U001424,24-08-2025,01:07:11,137.79
O00010178,U002030,12-12-2024,12:11:28,137.65
O00012972,U004528,27-05-2024,01:06:57,137.64
O00013508,U008163,16-05-2024,00:42:59,137.64
O00018911,U008315,22-07-2024,11:43:49,137.62
O00016083,U005608,22-01-2024,20:37:30,137.60
O00018946,U000640,01-01-2025,23:53:22,137.52
O00013798,U003435,13-09-2025,17:14:43,137.51
O00005953,U009775,26-06-2024,07:06:16,137.49
O00006707,U002240,16-10-2024,18:10:35,137.49
O00001606,U007446,21-04-2024,19:23:59,137.45
O00019615,U003142,27-06-2024,20:40:26,137.28
O00001766,U006739,25-09-2025,09:29:44,137.24
O00010685,U009004,09-11-2025,00:21:28,137.15
O00003706,U006108,22-03-2024,20:16:10,137.10
O00005111,U007680,16-03-2025,11:46:40,136.97
O00008275,U000594,02-12-2024,07:00:45,136.92
O00009541,U006249,26-02-2024,16:37:10,136.91
O00018311,U009464,28-09-2024,03:49:19,136.91
O00019750,U007088,17-02-2025,18:18:04,136.82
O00005674,U007545,22-04-2025,07:23:38,136.78
O00017207,U009809,18-07-2025,19:37:50,136.78
O00011211,U004494,15-01-2024,19:28:41,136.75
O00007093,U006486,29-01-2025,14:06:29,136.74
O00013214,U005215,06-03-2025,18:53:01,136.74
O00014237,U005537,01-08-2024,23:24:42,136.74
O00016355,U000121,25-10-2025,11:53:30,136.74
O00010387,U002048,03-02-2024,18:58:47,136.72
O00011811,U005332,18-09-2025,09:15:15,136.66
O00002776,U000712,10-02-2025,19:45:17,136.65
O00004061,U006771,22-01-2024,12:30:59,136.65
O00011389,U005429,10-03-2025,21:20:44,136.65
O00002644,U003319,10-04-2024,22:20:41,136.64
O00014419,U008774,20-12-2024,19:10:31,136.64
O00018431,U005865,18-12-2024,05:29:39,136.61
O00004273,U008295,08-08-2024,10:50:46,136.55
O00001753,U006073,13-01-2024,02:51:15,136.40
O00006990,U003868,21-04-2025,08:40:00,136.38
O00013857,U001983,18-03-2025,12:08:25,136.37
O00001296,U001092,22-07-2024,21:06:12,136.16
O00012613,U008480,04-11-2025,15:01:49,136.13
O00008037,U007035,23-03-2025,01:37:35,136.07
O00006122,U005143,31-07-2024,19:54:39,136.05
O00015390,U000653,27-08-2024,12:35:33,136.05
O00001086,U008868,18-05-2024,03:14:33,135.96
O00004487,U007095,25-03-2025,09:56:33,135.96
O00008292,U004992,15-03-2024,17:08:58,135.96
O00014421,U001099,02-12-2024,16:58:02,135.94
O00005606,U002961,23-01-2024,01:09:29,135.93
O00000805,U007357,16-05-2025,04:53:45,135.88
O00013611,U009658,08-05-2025,03:53:49,135.88
O00016847,U008713,11-06-2024,12:23:54,135.88
O00016894,U003647,07-02-2025,16:14:59,135.88
O00004420,U001705,24-05-2025,13:34:13,135.87
O00019174,U005354,11-06-2024,22:46:32,135.87
O00004927,U001713,13-07-2025,08:50:13,135.85
O00013786,U003107,02-12-2024,20:13:16,135.85
O00008010,U004289,14-05-2024,11:19:17,135.84
O00014013,U004108,30-09-2024,10:16:39,135.83
O00018715,U005204,02-05-2024,13:54:44,135.76
O00008656,U006117,05-10-2025,15:01:14,135.69
O00006537,U003082,02-04-2024,15:35:24,135.65
O00004228,U001160,05-11-2024,04:44:07,135.64
O00010907,U007202,02-07-2025,19:19:52,135.62
O00014499,U008442,07-02-2025,11:44:10,135.60
O00011352,U004595,08-10-2025,11:36:08,135.56
O00013536,U009366,12-08-2024,05:48:35,135.56
O00019819,U006079,19-03-2024,07:09:04,135.56
O00006835,U001986,01-10-2025,11:16:14,135.47
O00002816,U002029,10-08-2025,23:55:49,135.45
O00012631,U009270,10-08-2025,01:57:11,135.43
O00008050,U002695,17-06-2025,15:03:21,135.39
O00000019,U004785,26-11-2024,15:18:00,135.38
O00008779,U002961,18-03-2025,19:37:12,135.38
O00016334,U000282,09-02-2025,11:11:56,135.35
O00006127,U006443,10-03-2024,11:18:53,135.33
O00009882,U009299,20-02-2025,20:44:05,135.24
O00012303,U007171,01-03-2025,15:16:41,135.23
O00016507,U005889,16-06-2024,14:10:36,135.15
O00003760,U001123,11-10-2025,13:54:59,135.13
O00008618,U005966,04-10-2024,09:04:33,135.06
O00013374,U003006,26-07-2024,09:51:13,135.05
O00004304,U002322,07-05-2024,03:26:40,135.04
O00015069,U003638,02-10-2025,04:27:50,135.04
O00019857,U005925,24-12-2024,09:56:55,135.03
O00006784,U004674,22-03-2025,15:19:05,135.02
O00010564,U004251,05-02-2025,01:25:58,135.02
O00009466,U008437,10-04-2024,07:10:45,135.01
O00001953,U000995,17-08-2024,06:31:13,134.99
O00012349,U009433,12-11-2025,20:12:38,134.99
O00010611,U006474,23-02-2025,21:29:05,134.98
O00002320,U009257,15-09-2025,15:09:24,134.95
O00008975,U008303,10-01-2024,03:49:45,134.95
O00013399,U002251,03-10-2025,23:02:55,134.95
O00016906,U002788,19-01-2024,06:39:46,134.95
O00001133,U002645,10-09-2025,07:05:32,134.90
O00015356,U003149,16-04-2024,22:37:31,134.88
O00009213,U004298,24-07-2025,21:22:23,134.79
O00008017,U007780,21-01-2024,10:10:24,134.71
O00009041,U005762,06-03-2024,07:24:29,134.71
O00017641,U000520,20-01-2024,16:25:46,134.71
O00019115,U007241,22-04-2024,09:02:52,134.71
O00016136,U009821,02-09-2024,13:40:52,134.69
O00006345,U001267,16-03-2024,01:07:09,134.65
O00012556,U006972,23-02-2024,00:47:31,134.65
O00013799,U003645,02-05-2025,03:04:14,134.65
O00004262,U001391,10-09-2024,22:44:09,134.63
O00014305,U001346,18-01-2024,19:55:13,134.63
O00018243,U002976,31-07-2024,12:51:18,134.57
O00014380,U009349,19-11-2024,09:53:27,134.55
O00004615,U002340,23-08-2025,14:41:25,134.54
O00011573,U000189,21-09-2024,09:31:26,134.54
O00017817,U004111,29-09-2024,18:25:11,134.54
O00005581,U002150,16-12-2024,03:58:56,134.50
O00007057,U005487,17-12-2024,03:20:42,134.50
O00017849,U002835,21-09-2025,12:30:28,134.50
O00010419,U007785,10-05-2025,16:32:57,134.49
O00009853,U006747,22-03-2024,02:24:22,134.39
O00011360,U007839,18-05-2024,03:42:49,134.35
O00008296,U008390,02-03-2025,20:16:07,134.27
O00000850,U009541,14-08-2024,23:44:05,134.24
O00010325,U003804,02-04-2024,06:18:31,134.24
O00010416,U009990,23-06-2025,17:17:58,134.24
O00012528,U008861,06-03-2025,07:41:56,134.24
O00005977,U002805,13-07-2024,06:50:19,134.22
O00008209,U006105,11-01-2025,04:23:00,134.22
O00010434,U005914,23-10-2025,03:23:18,134.22
O00011927,U007009,02-08-2025,03:53:13,134.22
O00016531,U007768,29-12-2024,17:02:35,134.22
O00000259,U004075,26-09-2025,08:09:09,134.20
O00008159,U008327,04-03-2025,20:24:01,134.17
O00004964,U003643,09-06-2025,02:59:06,134.16
O00003491,U007026,26-04-2024,19:14:42,134.10
O00012959,U002822,24-03-2024,11:09:15,134.03
O00003989,U006959,06-11-2025,16:25:18,133.99
O00013952,U004539,11-11-2024,00:08:22,133.98
O00002144,U007478,19-02-2025,02:45:34,133.96
O00009160,U003016,29-10-2025,06:19:05,133.96
O00010466,U008609,15-11-2024,07:19:09,133.96
O00014426,U006337,18-07-2025,18:41:13,133.96
O00000984,U003853,16-10-2024,13:39:04,133.95
O00014224,U002315,26-02-2025,18:31:06,133.95
O00019682,U008169,15-07-2025,11:27:16,133.83
O00001980,U006321,07-10-2025,21:36:30,133.78
O00006339,U002636,07-09-2025,08:05:52,133.78
O00019643,U004450,11-12-2024,13:55:45,133.77
O00004547,U000039,06-11-2025,11:34:22,133.71
O00008747,U007959,08-02-2025,01:29:01,133.71
O00011326,U004225,20-04-2025,10:51:28,133.71
O00018538,U006310,19-09-2024,17:30:50,133.71
O00000670,U001256,13-05-2025,03:33:23,133.67
O00002877,U000741,27-10-2025,15:54:58,133.65
O00000635,U002432,12-05-2024,03:27:03,133.58
O00003071,U004892,10-04-2025,19:58:04,133.58
O00018167,U005720,21-10-2025,22:35:40,133.48
O00019555,U009186,20-02-2025,22:25:03,133.48
O00001454,U004449,15-01-2025,22:25:55,133.34
O00010095,U005691,09-03-2024,13:00:34,133.34
O00015147,U005962,08-05-2025,18:31:40,133.34
O00015387,U000012,05-05-2025,21:41:37,133.34
O00015070,U009753,21-02-2024,05:11:42,133.32
O00005188,U006553,14-12-2024,15:19:17,133.20
O00019222,U001356,22-04-2025,09:51:27,133.13
O00000322,U002806,31-10-2024,16:29:35,133.04
O00000054,U003166,14-04-2024,00:52:49,133.02
O00007283,U003189,16-10-2024,02:10:45,133.02
O00017746,U003100,05-09-2024,00:28:56,132.95
O00014141,U004987,27-09-2025,21:20:22,132.88
O00001274,U004051,12-07-2025,22:05:12,132.77
O00005947,U007444,15-07-2024,16:46:51,132.74
O00000228,U004618,25-04-2024,09:38:32,132.71
O00006693,U008467,12-09-2024,16:12:28,132.71
O00009536,U007838,12-01-2024,19:33:44,132.71
O00016071,U007526,05-09-2024,06:45:02,132.71
O00008922,U000707,30-07-2025,16:32:38,132.70
O00012472,U007724,12-03-2024,17:25:21,132.70
O00014416,U003842,17-06-2025,00:50:15,132.70
O00015854,U003348,04-01-2024,03:54:57,132.70
O00019063,U006949,04-03-2024,13:21:41,132.70
O00001230,U008805,21-04-2025,13:37:26,132.66
O00003963,U003304,16-02-2024,21:11:18,132.66
O00002530,U003717,15-04-2024,00:47:07,132.56
O00005318,U009249,04-05-2024,19:08:51,132.56
O00005377,U000779,11-05-2025,15:41:05,132.56
O00006644,U005386,11-07-2025,11:03:49,132.56
O00007705,U003606,19-07-2024,08:26:08,132.56
O00018970,U006416,25-11-2024,03:31:40,132.52
O00011527,U001430,04-10-2025,02:01:37,132.51
O00000789,U004485,10-10-2025,12:29:39,132.37
O00002950,U004520,22-11-2024,01:10:09,132.32
O00018398,U003081,25-12-2024,23:15:47,132.31
O00009960,U004078,20-11-2024,08:14:29,132.30
O00016981,U008304,03-06-2024,13:36:36,132.22
O00007190,U002682,21-04-2024,11:56:11,132.20
O00000123,U005052,24-03-2025,22:46:09,132.13
O00001117,U007083,01-02-2025,05:23:18,132.13
O00007098,U003690,14-10-2024,13:29:22,132.13
O00014178,U000282,24-01-2024,18:27:32,132.13
O00005222,U002577,29-01-2025,20:14:03,132.06
O00010584,U003244,18-05-2025,23:26:36,132.06
O00010695,U009530,25-06-2025,13:29:56,132.06
O00007155,U007536,09-05-2025,18:46:42,132.05
O00005783,U009262,10-04-2024,20:33:41,131.99
O00008112,U001576,20-09-2024,03:44:50,131.94
O00000347,U007253,19-11-2024,03:10:25,131.88
O00005302,U007259,08-04-2024,01:51:11,131.87
O00019364,U003255,09-10-2024,21:16:07,131.85
O00015080,U006549,03-06-2025,02:12:39,131.83
O00015940,U005988,10-06-2025,21:38:42,131.81
O00000456,U006551,14-11-2025,18:05:39,131.77
O00012491,U005996,14-06-2024,21:24:09,131.76
O00006450,U005653,06-03-2025,19:01:21,131.75
O00008711,U007714,13-08-2025,22:13:14,131.75
O00015474,U000955,09-02-2024,00:07:29,131.75
O00009806,U003269,24-05-2025,00:20:15,131.60
O00003709,U007484,03-09-2024,13:57:16,131.55
O00014683,U003102,20-09-2024,18:57:19,131.55
O00012898,U000828,29-06-2024,03:02:54,131.46
O00014628,U004151,23-01-2024,02:21:14,131.46
O00004308,U001565,24-02-2025,16:10:41,131.45
O00016643,U003544,11-01-2024,22:24:23,131.40
O00013356,U009697,17-04-2025,15:12:16,131.35
O00005663,U004808,08-07-2024,15:57:42,131.33
O00004693,U000031,24-01-2024,14:33:46,131.29
O00011436,U008373,04-01-2025,08:22:07,131.29
O00005196,U001404,29-05-2025,05:58:29,131.24
O00002324,U007834,17-09-2024,02:27:53,131.23
O00015725,U008435,13-08-2025,18:03:51,131.22
O00011299,U002738,04-01-2025,22:02:43,131.21
O00001706,U001371,28-08-2025,06:08:12,131.20
O00014029,U000410,10-09-2024,18:27:44,131.20
O00011749,U004288,29-06-2025,12:57:47,131.16
O00005220,U005933,10-03-2024,12:31:05,131.08
O00014182,U009378,31-01-2024,07:07:43,131.06
O00009916,U007775,27-05-2025,13:27:02,131.03
O00001719,U000657,14-06-2025,14:11:48,130.95
O00002561,U003837,04-01-2025,05:53:44,130.95
O00019846,U003801,06-02-2024,18:26:56,130.89
O00002492,U002404,01-09-2024,23:22:07,130.88
O00003253,U007635,05-10-2025,13:56:05,130.87
O00003320,U002853,21-01-2024,14:12:47,130.87
O00010662,U005173,11-11-2025,02:29:24,130.87
O00017991,U002575,04-08-2025,12:26:43,130.87
O00013225,U008836,28-02-2025,09:00:15,130.83
O00012872,U002631,17-01-2024,08:35:06,130.74
O00005709,U007124,07-10-2024,14:10:14,130.71
O00008057,U009220,24-07-2024,01:42:47,130.62
O00009241,U008245,26-11-2024,02:45:57,130.62
O00001877,U009714,02-09-2024,15:49:38,130.56
O00004737,U006344,21-08-2024,05:59:51,130.56
O00011176,U003470,01-02-2025,06:35:13,130.56
O00012431,U004325,05-03-2025,16:43:22,130.56
O00012469,U001449,03-09-2024,13:45:42,130.56
O00016048,U003682,12-07-2025,07:52:37,130.56
O00018472,U008594,07-02-2024,15:01:25,130.56
O00002376,U009010,26-03-2024,19:32:52,130.49
O00016642,U004644,06-07-2025,16:52:18,130.48
O00008789,U005899,17-09-2024,06:23:57,130.45
O00010733,U002641,24-10-2024,19:08:22,130.41
O00015863,U007263,14-07-2025,10:53:04,130.36
O00010408,U005721,01-04-2025,15:16:15,130.34
O00007697,U005103,27-09-2024,18:46:37,130.33
O00000502,U009340,26-06-2025,18:26:52,130.31
O00008420,U001132,13-02-2025,22:25:04,130.31
O00018135,U007518,14-01-2024,13:33:07,130.30
O00019284,U003368,07-08-2025,18:05:16,130.28
O00014693,U001401,18-10-2024,01:59:14,130.27
O00003456,U003262,04-03-2024,09:00:07,130.26
O00006952,U008359,22-10-2024,02:56:40,130.23
O00008350,U002987,24-08-2025,02:05:46,130.23
O00019039,U002982,24-11-2024,04:56:51,130.15
O00005618,U007105,03-09-2024,07:56:42,130.12
O00007333,U007869,02-06-2024,00:45:12,130.12
O00000580,U001813,29-10-2024,16:43:21,130.05
O00001326,U009624,19-06-2025,03:16:54,130.05
O00009997,U004269,24-07-2024,03:53:43,130.00
O00017701,U002521,02-01-2025,21:35:16,129.99
O00003330,U001523,16-01-2024,19:14:38,129.70
O00008492,U005217,15-05-2025,22:47:05,129.70
O00010777,U009869,11-04-2025,00:14:17,129.64
O00008055,U004872,12-08-2025,18:53:39,129.58
O00002384,U006473,29-04-2024,08:52:48,129.49
O00004591,U002659,10-02-2025,04:34:25,129.49
O00005472,U009313,27-12-2024,02:47:31,129.49
O00005796,U007616,03-12-2024,02:03:45,129.49
O00010565,U008331,09-01-2025,01:18:40,129.49
O00018048,U006583,29-04-2024,23:40:33,129.49
O00013875,U003343,11-04-2024,07:48:47,129.48
O00012822,U007400,23-10-2025,06:37:28,129.42
O00002591,U005576,20-05-2025,10:22:30,129.29
O00005970,U006680,26-05-2025,20:17:12,129.24
O00014371,U006358,28-09-2025,22:47:58,129.23
O00014762,U009666,25-07-2025,03:27:51,129.20
O00017195,U005130,14-11-2024,06:42:46,129.20
O00005306,U007027,18-08-2024,12:31:15,129.16
O00016066,U004373,24-12-2024,22:02:32,129.02
O00007656,U000870,27-06-2025,12:59:17,128.92
O00001870,U009793,10-12-2024,19:00:18,128.90
O00004787,U005104,28-04-2024,04:49:35,128.90
O00002007,U008501,01-09-2024,15:13:18,128.86
O00003848,U006764,26-04-2025,09:24:54,128.79
O00013856,U007123,20-10-2024,22:25:40,128.69
O00008529,U007441,18-12-2024,21:34:54,128.66
O00007470,U001836,11-06-2024,13:09:51,128.57
O00017736,U003019,19-09-2025,08:23:36,128.57
O00018601,U003367,14-04-2025,10:28:29,128.54
O00009394,U006025,03-06-2024,05:32:44,128.53
O00012067,U002138,16-10-2024,23:44:12,128.53
O00015819,U001389,08-08-2024,20:45:45,128.53
O00018812,U007618,28-05-2025,11:39:10,128.53
O00014620,U009195,17-08-2025,09:51:51,128.46
O00000704,U009746,11-05-2024,21:22:50,128.44
O00005504,U000999,22-07-2024,02:55:38,128.44
O00012706,U000627,14-01-2024,12:53:17,128.43
O00014881,U005059,05-04-2025,20:40:55,128.42
O00009329,U001098,16-06-2025,18:14:13,128.39
O00016062,U001733,09-08-2024,02:09:00,128.37
O00010731,U003633,13-05-2024,08:22:18,128.36
O00007450,U000848,04-03-2025,01:26:39,128.31
O00010574,U005585,01-02-2024,19:23:09,128.31
O00011160,U009143,27-01-2025,12:28:41,128.31
O00018778,U007534,29-07-2025,04:55:47,128.31
O00007710,U000705,03-04-2025,04:08:41,128.28
