review_id,order_id,product_id,user_id,rating,review_text,review_date,review_time
R00012375,O00005684,P001395,U000432,5.00,Customer service was helpful.,26-12-2024,00:02:13
R00042931,O00019737,P000122,U003706,4.00,Highly recommend this brand.,20-05-2024,01:10:46
R00022720,O00010496,P000136,U009158,5.00,Fast shipping and good packaging.,15-10-2024,13:45:12
R00011891,O00005467,P001402,U008136,3.00,Item arrived damaged.,22-06-2024,23:29:11
R00013326,O00006128,P001046,U009086,5.00,Item arrived damaged.,09-05-2024,22:39:53
R00015406,O00007105,P000907,U008320,2.00,Item arrived damaged.,02-02-2024,08:36:02
R00029522,O00013569,P000614,U007892,4.00,Color was different from images.,04-04-2024,15:38:09
R00015608,O00007206,P000035,U005954,2.00,Fast shipping and good packaging.,14-06-2024,23:13:33
R00005059,O00002308,P001575,U007430,4.00,Item arrived damaged.,24-05-2025,23:00:42
R00017078,O00007888,P001108,U009293,5.00,Color was different from images.,28-08-2024,19:06:28
R00027840,O00012805,P001430,U005618,4.00,Item arrived damaged.,07-11-2024,07:15:05
R00018581,O00008582,P000442,U001209,3.00,Highly recommend this brand.,28-06-2025,17:18:42
R00040465,O00018549,P001853,U009206,2.00,Item arrived damaged.,28-10-2024,09:55:29
R00032451,O00014905,P001398,U004579,3.00,Customer service was helpful.,28-04-2024,11:11:04
R00012736,O00005849,P001251,U000482,5.00,Color was different from images.,14-04-2025,19:31:42
R00003128,O00001421,P000952,U003673,5.00,Works perfectly!,27-08-2024,09:12:41
R00034345,O00015768,P000088,U007212,5.00,Customer service was helpful.,02-11-2025,09:01:32
R00009936,O00004558,P001964,U004310,4.00,"Not as expected, quality is poor.",28-01-2025,21:58:05
R00020731,O00009584,P001722,U002268,4.00,Fast shipping and good packaging.,21-02-2024,08:24:20
R00000726,O00000319,P000855,U000068,5.00,"Not as expected, quality is poor.",27-09-2025,16:29:17
R00010320,O00004748,P001002,U001435,4.00,"Not as expected, quality is poor.",16-02-2025,23:18:12
R00037055,O00017004,P000603,U006851,2.00,"Excellent product, will buy again.",12-03-2024,08:38:06
R00012890,O00005920,P001483,U005329,4.00,"Not as expected, quality is poor.",16-06-2024,11:54:06
R00007715,O00003516,P001134,U003548,2.00,Works perfectly!,24-08-2025,15:45:08
R00029735,O00013665,P001142,U007096,2.00,Value for money.,02-06-2024,04:09:09
R00027476,O00012637,P001600,U003408,2.00,Value for money.,28-12-2024,20:00:05
R00029457,O00013539,P000138,U008642,3.00,"Not as expected, quality is poor.",25-03-2024,07:39:51
R00020268,O00009367,P001638,U005828,3.00,Decent product for the price.,03-08-2025,10:15:59
R00017336,O00008006,P000389,U003827,3.00,"Not as expected, quality is poor.",21-09-2025,23:18:55
R00042694,O00019616,P000526,U004731,3.00,Works perfectly!,13-01-2024,05:39:58
R00019847,O00009182,P000429,U003334,3.00,Customer service was helpful.,23-04-2025,19:09:47
R00040810,O00018708,P001856,U002870,4.00,Works perfectly!,02-09-2024,08:24:48
R00026066,O00012004,P000996,U002028,2.00,Decent product for the price.,27-12-2024,11:17:10
R00028630,O00013172,P001958,U004424,5.00,Decent product for the price.,26-02-2024,09:26:39
R00026329,O00012132,P001511,U003834,4.00,"Not as expected, quality is poor.",07-10-2025,08:59:41
R00040216,O00018437,P001946,U005669,3.00,Value for money.,13-04-2024,07:04:32
R00031885,O00014639,P000462,U003669,5.00,Fast shipping and good packaging.,12-07-2025,16:20:25
R00014865,O00006845,P001182,U009427,4.00,Color was different from images.,26-08-2025,09:50:31
R00017069,O00007883,P000910,U000734,3.00,Decent product for the price.,16-01-2025,19:33:37
R00040281,O00018472,P001570,U008594,3.00,Decent product for the price.,18-02-2024,17:53:46
R00024343,O00011234,P000369,U000435,3.00,Color was different from images.,12-09-2024,10:56:15
R00042552,O00019548,P001135,U003664,3.00,Color was different from images.,19-12-2024,15:49:25
R00043340,O00019922,P001347,U006915,4.00,"Excellent product, will buy again.",26-05-2025,00:34:43
R00024255,O00011191,P001326,U003653,3.00,Decent product for the price.,19-07-2025,09:16:25
R00007875,O00003597,P001398,U008189,3.00,Decent product for the price.,20-10-2025,08:39:03
R00006010,O00002720,P001673,U000545,4.00,Value for money.,15-09-2024,22:14:32
R00013284,O00006110,P001045,U001480,5.00,Fast shipping and good packaging.,02-06-2025,19:02:50
R00037875,O00017376,P001254,U004856,3.00,Value for money.,06-06-2024,18:23:47
R00025910,O00011943,P001688,U009674,4.00,Fast shipping and good packaging.,08-11-2025,03:12:18
R00020728,O00009582,P001056,U008061,5.00,Works perfectly!,22-12-2024,01:39:52
R00039409,O00018069,P000698,U004751,5.00,"Not as expected, quality is poor.",25-10-2025,22:12:44
R00028556,O00013138,P000662,U009641,4.00,"Not as expected, quality is poor.",29-07-2025,14:46:36
R00025427,O00011735,P001529,U009587,4.00,Fast shipping and good packaging.,26-02-2025,04:06:18
R00037256,O00017102,P000407,U005063,2.00,Customer service was helpful.,22-01-2025,14:59:45
R00016866,O00007788,P000062,U002076,5.00,Works perfectly!,25-08-2024,11:51:55
R00039928,O00018313,P001092,U009854,5.00,Value for money.,13-06-2024,19:55:12
R00026607,O00012252,P000528,U005803,3.00,Value for money.,24-07-2025,13:38:21
R00000232,O00000099,P001778,U006836,4.00,Works perfectly!,12-12-2024,01:43:27
R00038238,O00017533,P001397,U002429,5.00,Item arrived damaged.,26-08-2024,16:21:02
R00017060,O00007880,P000664,U003660,5.00,Customer service was helpful.,20-10-2025,14:10:34
R00031340,O00014390,P000163,U001803,2.00,Item arrived damaged.,24-08-2025,12:15:48
R00019338,O00008943,P001824,U007611,2.00,Works perfectly!,04-06-2025,20:27:42
R00006335,O00002866,P001376,U006998,2.00,Highly recommend this brand.,30-06-2024,10:20:14
R00013858,O00006377,P001301,U001080,3.00,"Excellent product, will buy again.",27-10-2024,09:26:03
R00035147,O00016144,P001243,U009563,4.00,Fast shipping and good packaging.,25-10-2024,10:40:46
R00042719,O00019625,P001056,U000321,1.00,"Not as expected, quality is poor.",25-07-2025,11:27:46
R00034006,O00015609,P000739,U004428,4.00,Highly recommend this brand.,07-09-2025,06:53:37
R00017241,O00007962,P001712,U009068,1.00,Color was different from images.,08-08-2025,05:16:49
R00008747,O00004003,P001803,U008257,1.00,Decent product for the price.,09-09-2025,13:33:44
R00017068,O00007882,P000355,U007933,2.00,"Not as expected, quality is poor.",30-06-2025,08:05:52
R00018879,O00008720,P000963,U006622,4.00,"Excellent product, will buy again.",02-07-2024,03:15:36
R00020743,O00009589,P001551,U005099,2.00,"Not as expected, quality is poor.",26-02-2025,04:08:12
R00038979,O00017861,P001528,U008864,4.00,Fast shipping and good packaging.,18-06-2025,11:23:36
R00005327,O00002423,P001978,U005454,2.00,Value for money.,21-12-2024,07:12:32
R00020452,O00009453,P001192,U005284,4.00,Item arrived damaged.,30-10-2024,10:56:51
R00041627,O00019099,P000031,U008379,3.00,Highly recommend this brand.,04-06-2025,13:01:07
R00027406,O00012606,P001963,U004325,5.00,"Excellent product, will buy again.",26-05-2024,11:17:26
R00005762,O00002615,P001167,U005471,3.00,Highly recommend this brand.,14-04-2025,09:56:17
R00017898,O00008271,P000101,U009321,3.00,Fast shipping and good packaging.,13-07-2025,21:33:30
R00016276,O00007518,P001306,U001071,5.00,"Excellent product, will buy again.",25-05-2025,09:37:36
R00035028,O00016088,P000932,U001075,5.00,Decent product for the price.,16-06-2024,14:33:29
R00028208,O00012975,P000986,U002152,1.00,"Not as expected, quality is poor.",04-10-2025,02:15:22
R00013285,O00006110,P001962,U001480,5.00,Item arrived damaged.,19-07-2025,08:56:35
R00018328,O00008465,P001782,U007522,4.00,"Not as expected, quality is poor.",24-04-2025,21:16:40
R00040263,O00018462,P000524,U008921,4.00,Item arrived damaged.,05-08-2025,15:46:16
R00039731,O00018221,P000344,U003106,5.00,Value for money.,16-06-2024,05:59:17
R00015960,O00007368,P000107,U007351,3.00,Fast shipping and good packaging.,30-05-2024,10:42:48
R00028917,O00013303,P000210,U000653,2.00,Highly recommend this brand.,02-11-2025,16:02:45
R00011204,O00005160,P001874,U007769,2.00,Works perfectly!,07-05-2024,21:42:00
R00012456,O00005723,P001044,U001938,3.00,Highly recommend this brand.,29-01-2024,16:36:04
R00028974,O00013333,P001436,U002533,5.00,Item arrived damaged.,07-08-2024,05:11:34
R00029173,O00013422,P000869,U003349,4.00,Works perfectly!,13-09-2025,13:04:09
R00026140,O00012041,P001902,U001304,3.00,Item arrived damaged.,29-09-2024,20:25:42
R00040298,O00018479,P000018,U002392,4.00,Works perfectly!,20-03-2024,15:48:32
R00004216,O00001924,P000659,U001696,3.00,"Not as expected, quality is poor.",05-06-2025,02:47:35
R00006407,O00002892,P000788,U002938,4.00,Highly recommend this brand.,24-05-2025,16:10:07
R00032646,O00014987,P001742,U007128,3.00,Fast shipping and good packaging.,07-07-2024,13:35:38
R00039797,O00018252,P000644,U001552,4.00,Fast shipping and good packaging.,16-04-2025,18:58:11
R00014513,O00006688,P001465,U008785,4.00,"Excellent product, will buy again.",03-09-2024,19:56:38
R00030132,O00013844,P001983,U006839,5.00,"Not as expected, quality is poor.",15-12-2024,08:40:38
R00039968,O00018332,P001989,U001988,3.00,Color was different from images.,18-03-2024,11:22:00
R00006135,O00002776,P000104,U000712,5.00,Works perfectly!,03-09-2025,21:29:43
R00013161,O00006048,P000187,U007517,1.00,Item arrived damaged.,19-04-2024,06:40:54
R00010823,O00004983,P001195,U008736,3.00,Decent product for the price.,31-08-2024,15:25:52
R00027401,O00012604,P000074,U004861,5.00,Highly recommend this brand.,07-06-2025,16:27:01
R00039918,O00018307,P000991,U001927,4.00,Color was different from images.,17-11-2024,13:04:39
R00014942,O00006880,P000431,U009343,5.00,Works perfectly!,04-10-2025,18:40:54
R00013844,O00006374,P000244,U007268,5.00,Highly recommend this brand.,04-01-2024,03:57:09
R00001797,O00000819,P000782,U006319,3.00,Decent product for the price.,23-02-2024,10:44:34
R00012361,O00005677,P000671,U001977,5.00,"Not as expected, quality is poor.",29-03-2025,01:29:29
R00002858,O00001309,P000027,U002556,5.00,Works perfectly!,17-01-2024,03:29:45
R00001383,O00000624,P000624,U003404,2.00,Customer service was helpful.,20-05-2024,13:19:07
R00012750,O00005855,P000154,U007388,4.00,"Not as expected, quality is poor.",13-11-2025,12:29:27
R00024576,O00011340,P000422,U004661,4.00,Color was different from images.,19-07-2024,03:01:09
R00009202,O00004221,P000866,U003630,5.00,Color was different from images.,25-02-2024,00:32:04
R00007886,O00003603,P001803,U004785,3.00,Works perfectly!,26-09-2024,22:05:13
R00012316,O00005658,P000686,U005584,2.00,Works perfectly!,06-07-2025,22:49:24
R00028427,O00013075,P000517,U005139,3.00,"Not as expected, quality is poor.",12-11-2024,13:06:58
R00014570,O00006713,P001424,U008061,5.00,Highly recommend this brand.,16-07-2024,20:10:08
R00013136,O00006034,P000022,U001066,4.00,Value for money.,01-01-2025,04:40:14
R00014821,O00006825,P001502,U009471,4.00,Decent product for the price.,04-06-2024,08:31:33
R00030118,O00013839,P001782,U000401,4.00,Color was different from images.,19-03-2025,10:25:49
R00023194,O00010698,P000580,U003703,3.00,Item arrived damaged.,09-04-2025,10:59:48
R00039665,O00018190,P001408,U006361,5.00,Value for money.,24-08-2025,20:47:31
R00015772,O00007283,P000476,U003189,5.00,"Not as expected, quality is poor.",04-07-2024,07:58:37
R00000417,O00000185,P001023,U004717,2.00,Fast shipping and good packaging.,04-06-2024,12:48:20
R00042430,O00019485,P000439,U007171,3.00,Color was different from images.,03-06-2024,00:28:31
R00039384,O00018059,P001526,U002638,4.00,"Excellent product, will buy again.",31-03-2024,06:20:10
R00020822,O00009623,P001737,U004530,4.00,"Not as expected, quality is poor.",23-08-2024,10:03:21
R00014430,O00006648,P001902,U000933,2.00,Highly recommend this brand.,05-04-2025,22:40:30
R00024212,O00011176,P000609,U003470,3.00,"Not as expected, quality is poor.",05-04-2024,10:31:37
R00024483,O00011299,P001029,U002738,2.00,Item arrived damaged.,27-05-2024,03:11:32
R00001172,O00000524,P000771,U002490,2.00,Highly recommend this brand.,04-05-2025,17:28:51
R00003397,O00001541,P000549,U002960,3.00,Value for money.,13-11-2025,01:23:11
R00023004,O00010615,P001153,U009910,5.00,Value for money.,28-10-2025,16:58:10
R00004901,O00002233,P000378,U001758,3.00,Value for money.,31-08-2024,10:04:42
R00042761,O00019649,P001516,U000949,5.00,Customer service was helpful.,20-04-2024,08:40:35
R00032561,O00014947,P001326,U001606,4.00,Item arrived damaged.,09-02-2024,05:14:08
R00033369,O00015322,P000588,U008979,4.00,Works perfectly!,21-05-2024,21:57:55
R00003563,O00001612,P000434,U006943,3.00,Fast shipping and good packaging.,13-07-2024,05:50:14
R00004128,O00001884,P001449,U007585,2.00,"Not as expected, quality is poor.",10-09-2024,23:11:20
R00016144,O00007464,P000743,U006103,4.00,Customer service was helpful.,09-07-2025,02:34:43
R00021857,O00010095,P000968,U005691,4.00,Color was different from images.,25-02-2024,15:39:05
R00015317,O00007056,P001394,U004096,4.00,Works perfectly!,23-09-2025,04:22:12
R00029161,O00013416,P001538,U005415,3.00,"Not as expected, quality is poor.",11-02-2024,10:14:07
R00016767,O00007745,P000775,U003020,4.00,Color was different from images.,15-01-2024,23:19:58
R00001539,O00000693,P000257,U004761,5.00,Item arrived damaged.,12-08-2025,14:48:04
R00026798,O00012331,P001448,U006221,4.00,Item arrived damaged.,30-06-2025,18:30:05
R00022453,O00010370,P000399,U001264,3.00,"Not as expected, quality is poor.",17-07-2024,08:47:58
R00019945,O00009223,P000147,U008501,4.00,Decent product for the price.,21-02-2025,14:54:52
R00037989,O00017425,P000050,U006985,4.00,"Excellent product, will buy again.",03-01-2024,18:37:55
R00019500,O00009018,P000749,U004988,3.00,Works perfectly!,12-07-2024,07:36:28
R00005107,O00002327,P000994,U006673,3.00,Item arrived damaged.,07-07-2024,18:35:10
R00034698,O00015928,P001005,U003766,5.00,"Excellent product, will buy again.",29-04-2025,11:33:21
R00036392,O00016714,P001505,U001115,1.00,"Excellent product, will buy again.",08-11-2024,08:31:50
R00031701,O00014554,P001936,U001381,5.00,Decent product for the price.,27-07-2025,09:30:53
R00011840,O00005445,P001581,U000175,5.00,Works perfectly!,21-08-2024,07:18:28
R00010397,O00004780,P000328,U000001,3.00,Fast shipping and good packaging.,17-11-2024,07:30:16
R00034207,O00015701,P000121,U002132,3.00,Decent product for the price.,29-04-2024,22:59:30
R00032089,O00014735,P000200,U007534,3.00,"Excellent product, will buy again.",01-02-2025,11:23:45
R00011655,O00005367,P001727,U003088,5.00,Customer service was helpful.,23-05-2025,14:32:16
R00025725,O00011862,P001895,U006507,4.00,Item arrived damaged.,22-06-2025,08:23:46
R00017710,O00008185,P001407,U005781,3.00,Value for money.,08-11-2025,09:05:02
R00007936,O00003625,P000021,U002700,3.00,"Excellent product, will buy again.",07-03-2024,16:28:03
R00021925,O00010127,P000247,U004460,3.00,Highly recommend this brand.,21-08-2025,09:48:09
R00024985,O00011533,P000882,U003144,2.00,Customer service was helpful.,21-04-2025,11:55:54
R00016758,O00007741,P001576,U008538,3.00,Color was different from images.,04-01-2025,08:39:11
R00040261,O00018461,P001056,U005560,4.00,"Not as expected, quality is poor.",11-06-2025,03:03:04
R00016105,O00007443,P000815,U003601,1.00,Customer service was helpful.,23-08-2024,11:21:58
R00042840,O00019690,P000452,U007930,3.00,Customer service was helpful.,02-12-2024,07:55:32
R00023370,O00010783,P000481,U008939,2.00,"Excellent product, will buy again.",18-07-2025,04:02:38
R00042700,O00019619,P001206,U000880,2.00,Customer service was helpful.,07-04-2025,03:26:06
R00004492,O00002049,P001908,U004495,2.00,Highly recommend this brand.,20-04-2024,13:22:45
R00040655,O00018639,P000523,U001679,3.00,Customer service was helpful.,15-05-2025,03:19:27
R00025113,O00011593,P001647,U000518,4.00,Decent product for the price.,06-05-2025,16:07:53
R00030476,O00013998,P000250,U005489,4.00,Customer service was helpful.,12-05-2024,17:08:30
R00038959,O00017854,P001893,U001611,1.00,Color was different from images.,11-06-2024,20:51:02
R00002268,O00001048,P001268,U003892,5.00,Works perfectly!,02-03-2024,22:23:14
R00014686,O00006768,P000652,U005914,4.00,Customer service was helpful.,23-12-2024,11:12:45
R00012170,O00005594,P001917,U006584,3.00,"Not as expected, quality is poor.",05-09-2024,01:14:59
R00023164,O00010686,P000605,U001132,1.00,Fast shipping and good packaging.,18-07-2025,15:04:22
R00001028,O00000460,P000391,U009545,5.00,"Not as expected, quality is poor.",16-09-2025,17:39:26
R00024841,O00011458,P000122,U008172,2.00,"Not as expected, quality is poor.",14-06-2024,12:58:44
R00026778,O00012323,P001286,U008691,4.00,Decent product for the price.,11-03-2025,19:08:12
R00007771,O00003543,P000678,U003347,5.00,Highly recommend this brand.,11-08-2025,22:12:46
R00005142,O00002342,P001533,U003640,5.00,"Excellent product, will buy again.",07-01-2025,22:08:25
R00004724,O00002148,P001265,U002129,2.00,Decent product for the price.,18-06-2025,05:20:28
R00017557,O00008110,P000131,U008832,1.00,Highly recommend this brand.,09-02-2025,11:28:57
R00031579,O00014502,P000319,U000084,4.00,Decent product for the price.,29-09-2025,11:55:32
R00040609,O00018620,P000007,U005581,1.00,"Not as expected, quality is poor.",12-02-2025,12:53:58
R00040458,O00018545,P000918,U008691,5.00,Works perfectly!,14-05-2025,16:40:43
R00000489,O00000217,P001448,U000008,3.00,Highly recommend this brand.,30-10-2025,10:17:43
R00021437,O00009905,P000720,U009502,5.00,Item arrived damaged.,09-06-2025,09:38:46
R00016096,O00007437,P000190,U006515,2.00,Customer service was helpful.,28-07-2025,13:38:41
R00016721,O00007728,P001805,U007568,5.00,"Not as expected, quality is poor.",22-01-2025,23:38:29
R00000593,O00000265,P000375,U007023,3.00,Color was different from images.,10-05-2025,06:48:43
R00007842,O00003581,P000906,U000238,3.00,Highly recommend this brand.,07-07-2024,02:37:13
R00036952,O00016955,P000392,U009238,5.00,"Not as expected, quality is poor.",14-09-2025,18:14:49
R00013184,O00006058,P000456,U004926,5.00,Color was different from images.,26-02-2024,18:08:34
R00019213,O00008882,P001782,U007938,2.00,Works perfectly!,13-06-2025,21:23:29
R00014130,O00006505,P001202,U006050,4.00,Color was different from images.,09-06-2025,08:28:56
R00028982,O00013336,P001654,U007008,4.00,Highly recommend this brand.,06-11-2025,11:30:07
R00015003,O00006910,P000928,U001924,2.00,"Excellent product, will buy again.",19-07-2024,22:26:15
R00000487,O00000216,P000610,U008467,4.00,Customer service was helpful.,09-02-2024,10:23:23
R00005595,O00002547,P000929,U003558,5.00,Decent product for the price.,19-08-2025,02:46:44
R00015521,O00007160,P000845,U009808,3.00,Color was different from images.,10-06-2024,01:01:49
R00008239,O00003767,P000246,U007605,3.00,Color was different from images.,08-05-2024,06:59:11
R00032189,O00014782,P001666,U007877,1.00,Highly recommend this brand.,27-07-2024,12:38:38
R00021686,O00010010,P000689,U004119,3.00,Decent product for the price.,12-08-2024,21:15:58
R00023239,O00010720,P001100,U003324,3.00,Decent product for the price.,14-02-2024,01:21:08
R00031882,O00014638,P000802,U002768,5.00,Works perfectly!,25-08-2024,15:06:01
R00020860,O00009639,P000212,U005742,4.00,"Not as expected, quality is poor.",04-11-2025,19:49:46
R00004040,O00001843,P001488,U009902,3.00,Color was different from images.,07-09-2025,10:00:27
R00029895,O00013738,P001993,U001421,2.00,Decent product for the price.,04-04-2025,04:59:41
R00031748,O00014575,P000417,U008317,4.00,Value for money.,18-10-2024,22:22:28
R00022643,O00010456,P001259,U006857,3.00,"Excellent product, will buy again.",19-05-2025,20:20:40
R00034080,O00015643,P000344,U008253,3.00,Fast shipping and good packaging.,27-07-2025,07:03:45
R00040828,O00018716,P000554,U003704,5.00,Decent product for the price.,08-10-2024,15:13:52
R00006140,O00002778,P001636,U008472,2.00,Works perfectly!,02-03-2025,09:24:50
R00022936,O00010583,P001285,U006662,3.00,Value for money.,20-04-2025,06:55:41
R00017107,O00007903,P001116,U003109,2.00,Decent product for the price.,16-08-2025,06:54:16
R00042637,O00019589,P000429,U000869,1.00,Works perfectly!,26-07-2025,20:07:12
R00014857,O00006841,P000512,U003968,5.00,Highly recommend this brand.,08-12-2024,23:05:02
R00041824,O00019187,P001820,U000612,3.00,Customer service was helpful.,24-03-2024,04:31:42
R00042268,O00019406,P000987,U002128,4.00,Item arrived damaged.,27-03-2025,08:43:01
R00030686,O00014091,P001410,U009960,3.00,"Excellent product, will buy again.",28-03-2025,11:41:28
R00036821,O00016896,P000261,U009143,3.00,"Not as expected, quality is poor.",23-07-2024,12:47:01
R00000449,O00000202,P001018,U003415,3.00,Works perfectly!,03-04-2025,16:58:52
R00028399,O00013060,P000488,U008163,2.00,Item arrived damaged.,11-05-2024,11:48:58
R00011614,O00005347,P001190,U007562,5.00,"Not as expected, quality is poor.",26-01-2024,07:45:39
R00004673,O00002126,P000980,U001676,5.00,Works perfectly!,14-09-2024,14:20:45
R00005922,O00002685,P001492,U007474,3.00,"Excellent product, will buy again.",02-03-2024,10:19:26
R00005461,O00002492,P000496,U002404,2.00,Color was different from images.,14-06-2025,17:08:44
R00023995,O00011071,P000716,U009216,3.00,Decent product for the price.,20-03-2025,06:58:25
R00022416,O00010352,P000509,U006458,3.00,Customer service was helpful.,02-04-2025,03:01:14
R00033218,O00015256,P000649,U003850,5.00,Decent product for the price.,29-09-2024,00:23:56
R00001816,O00000826,P000299,U002374,5.00,Works perfectly!,06-07-2025,07:06:31
R00014332,O00006599,P001384,U000630,2.00,"Not as expected, quality is poor.",13-03-2025,03:43:25
R00025132,O00011602,P001049,U007204,5.00,"Not as expected, quality is poor.",28-01-2024,13:30:25
R00033640,O00015451,P000740,U008152,4.00,Decent product for the price.,22-07-2025,15:31:19
R00024092,O00011117,P001499,U008823,3.00,Decent product for the price.,27-10-2024,14:59:01
R00037291,O00017116,P000477,U003255,4.00,"Not as expected, quality is poor.",09-09-2024,11:39:06
R00032414,O00014890,P001425,U002104,4.00,"Not as expected, quality is poor.",10-02-2024,15:23:22
R00008025,O00003674,P001430,U001648,2.00,Color was different from images.,08-02-2024,18:44:18
R00021753,O00010046,P000551,U006373,3.00,Highly recommend this brand.,16-01-2024,00:15:03
R00008217,O00003756,P000468,U003967,2.00,Decent product for the price.,25-08-2025,14:27:46
R00034682,O00015921,P001587,U003669,3.00,Highly recommend this brand.,22-04-2024,17:25:27
R00035303,O00016212,P000708,U007216,3.00,Fast shipping and good packaging.,10-03-2025,09:43:20
R00032712,O00015015,P000493,U000119,3.00,Item arrived damaged.,30-06-2024,07:59:47
R00018530,O00008556,P000780,U005721,4.00,Decent product for the price.,07-02-2025,06:34:47
R00030047,O00013809,P001179,U003689,2.00,"Excellent product, will buy again.",26-01-2025,19:55:58
R00016844,O00007778,P000377,U006709,4.00,Decent product for the price.,03-02-2025,13:30:34
R00009121,O00004183,P000010,U002851,5.00,Works perfectly!,05-01-2025,07:51:16
R00026173,O00012055,P001290,U003237,3.00,"Not as expected, quality is poor.",09-10-2025,03:42:01
R00038369,O00017588,P000220,U003869,4.00,Item arrived damaged.,18-08-2024,12:21:35
R00028210,O00012977,P001088,U007784,5.00,Customer service was helpful.,19-05-2024,09:21:11
R00025339,O00011691,P000442,U003846,2.00,Color was different from images.,07-04-2024,06:21:11
R00033273,O00015280,P001207,U000755,3.00,Color was different from images.,18-02-2024,11:11:52
R00025982,O00011974,P001509,U000943,5.00,Highly recommend this brand.,23-09-2024,13:21:12
R00043032,O00019789,P000997,U002602,5.00,Works perfectly!,01-09-2025,14:54:53
R00015407,O00007105,P000589,U008320,4.00,Highly recommend this brand.,09-04-2025,15:42:24
R00043514,O00019995,P001959,U005603,3.00,"Not as expected, quality is poor.",14-06-2024,08:17:26
R00029938,O00013759,P001517,U009362,3.00,Color was different from images.,13-10-2025,02:36:15
R00040366,O00018502,P000070,U001194,5.00,Customer service was helpful.,23-06-2024,00:40:56
R00026041,O00011997,P001558,U001449,4.00,Works perfectly!,17-03-2025,23:44:54
R00002868,O00001313,P001387,U004637,3.00,Item arrived damaged.,21-07-2025,13:17:25
R00034617,O00015894,P001352,U005281,3.00,"Excellent product, will buy again.",10-09-2025,15:47:03
R00004203,O00001918,P001706,U004982,5.00,Value for money.,29-08-2024,21:02:24
R00015208,O00007007,P001952,U009777,4.00,Fast shipping and good packaging.,11-10-2024,05:04:24
R00022316,O00010308,P000237,U005544,4.00,"Not as expected, quality is poor.",21-07-2024,06:30:28
R00009228,O00004234,P000317,U000934,4.00,Fast shipping and good packaging.,08-06-2025,14:49:01
R00025385,O00011714,P000050,U003588,5.00,Item arrived damaged.,14-10-2025,12:31:20
R00001229,O00000546,P001741,U007291,2.00,Value for money.,03-02-2025,01:42:49
R00011659,O00005367,P000165,U003088,3.00,Color was different from images.,20-06-2025,02:14:25
R00020516,O00009486,P001102,U003781,5.00,Decent product for the price.,08-05-2025,17:11:43
R00027322,O00012563,P000259,U002299,2.00,Fast shipping and good packaging.,01-11-2025,17:56:19
R00030412,O00013969,P000817,U008462,4.00,Customer service was helpful.,18-04-2025,03:35:21
R00029239,O00013447,P001024,U007053,3.00,Color was different from images.,10-05-2024,01:39:05
R00000613,O00000273,P000953,U007453,1.00,Customer service was helpful.,13-04-2025,05:03:34
R00020127,O00009301,P001295,U006344,4.00,Customer service was helpful.,19-04-2025,08:30:05
R00030395,O00013959,P000930,U001844,4.00,Works perfectly!,27-04-2025,21:29:12
R00036161,O00016606,P001543,U007818,5.00,Highly recommend this brand.,26-05-2025,15:55:30
R00017184,O00007935,P001273,U008329,4.00,"Not as expected, quality is poor.",04-02-2025,10:01:32
R00019485,O00009010,P001154,U005618,5.00,Fast shipping and good packaging.,21-08-2025,22:52:18
R00031627,O00014521,P001149,U004764,4.00,Customer service was helpful.,30-09-2025,10:12:06
R00027218,O00012518,P000118,U000838,3.00,Works perfectly!,14-04-2025,02:54:40
R00027301,O00012556,P001080,U006972,3.00,Highly recommend this brand.,19-06-2024,05:42:10
R00037160,O00017056,P001571,U008923,3.00,"Excellent product, will buy again.",06-08-2024,02:22:38
R00028737,O00013220,P001992,U007118,5.00,"Excellent product, will buy again.",10-03-2024,14:57:46
R00004394,O00002007,P001115,U008501,2.00,"Not as expected, quality is poor.",01-05-2025,10:25:03
R00020353,O00009405,P000586,U002171,3.00,Color was different from images.,18-02-2024,16:43:10
R00027341,O00012571,P001622,U000645,4.00,Decent product for the price.,08-05-2025,01:03:47
R00038182,O00017509,P000850,U003786,4.00,Item arrived damaged.,21-01-2024,19:45:06
R00042910,O00019727,P000735,U001784,3.00,Works perfectly!,02-01-2024,11:33:25
R00042173,O00019359,P001985,U000169,2.00,"Not as expected, quality is poor.",13-03-2025,17:32:09
R00002008,O00000927,P001709,U001808,4.00,Value for money.,16-07-2024,20:05:50
R00000523,O00000234,P001599,U008714,2.00,Value for money.,20-09-2024,22:06:25
R00004227,O00001929,P001925,U008472,4.00,Item arrived damaged.,08-11-2024,05:35:35
R00018518,O00008549,P000617,U000387,1.00,"Excellent product, will buy again.",03-11-2024,15:33:58
R00023046,O00010634,P001868,U003801,4.00,Value for money.,04-06-2025,09:34:56
R00039084,O00017913,P001524,U001031,4.00,Fast shipping and good packaging.,28-07-2024,19:54:04
R00007190,O00003262,P000426,U001381,4.00,Decent product for the price.,06-09-2025,11:18:31
R00001976,O00000912,P000961,U001041,4.00,Highly recommend this brand.,29-01-2025,17:03:25
R00040998,O00018799,P000706,U006026,5.00,Decent product for the price.,23-02-2024,16:32:27
R00025825,O00011902,P001401,U007021,4.00,Customer service was helpful.,07-03-2025,09:38:05
R00023451,O00010817,P001947,U003555,4.00,Fast shipping and good packaging.,19-01-2024,11:29:49
R00020449,O00009452,P000340,U005093,3.00,"Excellent product, will buy again.",10-10-2024,13:23:37
R00027402,O00012605,P001381,U002868,3.00,Fast shipping and good packaging.,08-05-2024,07:36:40
